mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
949-134660-0003_225-131276-0011_6269-66185-0020,949.0,M,225.0,F,6269.0,M
7240-92200-0025_6553-86683-0038_126-125084-0020,7240.0,F,6553.0,M,126.0,F
5655-46267-0055_2562-133442-0026_16-122828-0054,5655.0,F,2562.0,M,16.0,F
3157-119295-0006_593-126929-0023_3989-182389-0006,3157.0,F,593.0,M,3989.0,M
6981-70843-0120_4226-12707-0007_4495-10160-0040,6981.0,M,4226.0,M,4495.0,M
1182-134981-0037_3187-168500-0012_2240-148529-0034,1182.0,M,3187.0,M,2240.0,M
699-132864-0041_4010-10798-0027_986-129388-0079,699.0,F,4010.0,M,986.0,M
2769-176263-0031_3046-137739-0066_98-199-0011,2769.0,M,3046.0,F,98.0,F
5918-46890-0088_1806-143948-0000_2074-147193-0009,5918.0,M,1806.0,M,2074.0,M
4733-6398-0078_209-157830-0001_8677-291953-0031,4733.0,M,209.0,F,8677.0,F
7828-105171-0053_7314-93277-0005_6550-53343-0033,7828.0,M,7314.0,M,6550.0,M
288-130994-0000_5618-48830-0009_6032-56222-0028,288.0,F,5618.0,F,6032.0,F
6037-59239-0019_7994-258959-0023_3482-170452-0004,6037.0,M,7994.0,F,3482.0,F
1311-134170-0019_1547-130184-0072_8388-278289-0055,1311.0,M,1547.0,F,8388.0,F
3654-171137-0001_3615-14674-0015_501-125127-0057,3654.0,M,3615.0,F,501.0,M
362-123013-0006_7732-107520-0012_459-127521-0020,362.0,F,7732.0,M,459.0,M
2573-178449-0017_5588-68192-0012_2570-157243-0067,2573.0,F,5588.0,F,2570.0,F
5304-55856-0015_8329-279775-0060_8464-282934-0053,5304.0,M,8329.0,F,8464.0,M
3654-171138-0033_1498-140041-0024_1053-289242-0032,3654.0,M,1498.0,F,1053.0,F
598-127703-0063_2004-147981-0015_5918-46890-0110,598.0,F,2004.0,F,5918.0,M
8222-274380-0026_6701-71401-0025_4110-11535-0034,8222.0,M,6701.0,M,4110.0,M
8119-115687-0046_4071-39913-0015_2499-156154-0048,8119.0,M,4071.0,F,2499.0,M
2709-158074-0027_8635-295761-0007_3258-169291-0058,2709.0,F,8635.0,M,3258.0,F
3171-68344-0061_7495-252342-0011_6054-41610-0006,3171.0,M,7495.0,F,6054.0,F
7518-86741-0007_3972-5791-0003_6895-92806-0013,7518.0,M,3972.0,F,6895.0,F
1264-129805-0067_4595-45218-0038_2074-159371-0035,1264.0,M,4595.0,M,2074.0,M
2045-158081-0093_2787-157400-0072_580-126945-0030,2045.0,M,2787.0,M,580.0,M
1800-142858-0069_9023-296468-0076_820-123135-0014,1800.0,F,9023.0,F,820.0,M
5239-32139-0014_3215-5758-0002_1383-130489-0002,5239.0,M,3215.0,F,1383.0,M
1028-133393-0006_318-124224-0065_5513-39477-0026,1028.0,M,318.0,F,5513.0,M
3914-10089-0054_580-126945-0058_868-131296-0013,3914.0,M,580.0,M,868.0,M
6690-73073-0033_1018-133447-0036_6373-65772-0057,6690.0,M,1018.0,M,6373.0,F
1754-137004-0023_3389-13247-0001_6215-68888-0009,1754.0,F,3389.0,M,6215.0,F
8011-291458-0030_1509-143477-0003_6446-40571-0022,8011.0,M,1509.0,F,6446.0,M
6877-77361-0034_5746-48362-0030_3105-163726-0051,6877.0,M,5746.0,M,3105.0,M
2481-156738-0006_3638-758-0023_6458-232057-0020,2481.0,F,3638.0,F,6458.0,M
2388-153731-0028_7540-101799-0001_5115-26947-0027,2388.0,M,7540.0,M,5115.0,F
2256-137597-0007_7705-101578-0000_22-121148-0005,2256.0,F,7705.0,M,22.0,F
3864-185125-0035_1607-134636-0034_4145-14013-0015,3864.0,M,1607.0,M,4145.0,F
2368-157057-0025_2532-154838-0010_8619-291374-0010,2368.0,M,2532.0,F,8619.0,M
949-138545-0010_6139-58869-0019_3001-160952-0057,949.0,M,6139.0,F,3001.0,F
2272-152265-0002_472-130755-0011_1859-145701-0009,2272.0,M,472.0,F,1859.0,F
4133-6541-0065_8855-283228-0029_6553-86683-0065,4133.0,M,8855.0,M,6553.0,M
835-130876-0072_2299-6524-0025_3781-156981-0012,835.0,M,2299.0,M,3781.0,F
5731-50778-0035_636-128331-0016_3922-723-0015,5731.0,F,636.0,F,3922.0,F
6189-64708-0031_6388-64974-0084_176-123270-0004,6189.0,F,6388.0,F,176.0,M
8163-116797-0025_716-129583-0026_8824-279153-0014,8163.0,F,716.0,M,8824.0,M
3979-10702-0050_175-129587-0019_1348-135826-0034,3979.0,F,175.0,F,1348.0,F
6567-53342-0054_6497-234067-0005_5731-50777-0011,6567.0,F,6497.0,M,5731.0,F
30-4445-0025_1050-134119-0029_6054-41610-0030,30.0,F,1050.0,F,6054.0,F
210-129396-0152_1851-148312-0007_783-126739-0036,210.0,M,1851.0,F,783.0,F
6694-70837-0000_8396-120281-0007_1259-137770-0036,6694.0,M,8396.0,M,1259.0,F
8776-270778-0037_3361-130131-0003_4425-14497-0045,8776.0,F,3361.0,F,4425.0,M
2388-153728-0041_1473-135657-0010_3781-156981-0015,2388.0,M,1473.0,M,3781.0,F
1018-133447-0037_8388-275212-0050_1603-141713-0010,1018.0,M,8388.0,F,1603.0,M
6538-81858-0011_1974-139742-0008_2401-144485-0025,6538.0,M,1974.0,F,2401.0,F
2334-150915-0085_3551-7887-0017_7874-110243-0076,2334.0,M,3551.0,F,7874.0,M
159-135897-0017_3994-156757-0024_176-122025-0009,159.0,M,3994.0,F,176.0,M
476-133471-0023_1914-121449-0015_6330-66016-0014,476.0,M,1914.0,M,6330.0,M
224-129790-0042_6538-81843-0032_329-861-0018,224.0,F,6538.0,M,329.0,M
7241-90852-0064_2404-141240-0049_5261-19371-0041,7241.0,M,2404.0,M,5261.0,M
7120-118112-0056_3330-170956-0048_1923-155646-0020,7120.0,F,3330.0,F,1923.0,F
7335-290365-0062_5767-48579-0070_5133-30591-0000,7335.0,F,5767.0,M,5133.0,F
3340-169293-0021_5054-1187-0003_1509-143477-0036,3340.0,M,5054.0,F,1509.0,F
4236-8927-0056_2816-4136-0024_8573-286306-0096,4236.0,M,2816.0,M,8573.0,F
6288-63111-0022_6206-14958-0049_2039-141208-0003,6288.0,F,6206.0,F,2039.0,M
781-127518-0066_1226-141268-0009_3615-14672-0029,781.0,M,1226.0,M,3615.0,F
6160-44912-0014_3025-12971-0039_593-126929-0025,6160.0,F,3025.0,F,593.0,M
1513-140221-0004_1365-134804-0023_6924-291609-0029,1513.0,M,1365.0,M,6924.0,F
6233-36633-0018_8011-280922-0006_5293-82020-0026,6233.0,F,8011.0,M,5293.0,M
2401-144485-0006_329-861-0024_1417-1536-0009,2401.0,F,329.0,M,1417.0,F
64-73712-0014_816-2301-0010_606-121661-0007,64.0,F,816.0,M,606.0,M
339-132717-0070_340-124368-0099_7967-117095-0002,339.0,F,340.0,M,7967.0,F
1066-103481-0003_480-127525-0006_240-160593-0031,1066.0,F,480.0,M,240.0,M
5985-63885-0031_3546-9342-0000_1463-134463-0060,5985.0,M,3546.0,F,1463.0,F
296-142727-0009_2673-162130-0025_3521-12715-0037,296.0,M,2673.0,M,3521.0,M
119-129514-0031_2992-164100-0024_1259-137770-0032,119.0,M,2992.0,M,1259.0,F
5588-68188-0024_8119-115686-0039_1066-5330-0017,5588.0,F,8119.0,M,1066.0,F
2517-135229-0047_7647-102250-0088_93-126209-0039,2517.0,M,7647.0,M,93.0,F
8879-300343-0054_2401-144485-0089_6877-79973-0001,8879.0,M,2401.0,F,6877.0,M
4848-29108-0022_7286-92935-0038_6538-81859-0014,4848.0,M,7286.0,F,6538.0,M
8113-117384-0044_3072-155948-0010_7128-84122-0026,8113.0,F,3072.0,M,7128.0,M
4108-12546-0004_3070-166423-0034_7967-104986-0005,4108.0,M,3070.0,M,7967.0,F
5968-71320-0017_666-11243-0000_8705-290363-0022,5968.0,F,666.0,F,8705.0,M
6782-61316-0077_7445-94526-0003_7241-90852-0037,6782.0,F,7445.0,F,7241.0,M
882-123267-0020_1536-138488-0006_7478-98645-0003,882.0,F,1536.0,M,7478.0,M
6553-86683-0096_6690-73073-0000_6865-95959-0013,6553.0,M,6690.0,M,6865.0,F
1222-141174-0038_2481-12731-0013_7802-104398-0020,1222.0,M,2481.0,F,7802.0,F
4246-12545-0019_1058-133263-0017_5570-73848-0011,4246.0,M,1058.0,M,5570.0,F
1974-139741-0083_6519-69412-0006_14-212-0008,1974.0,F,6519.0,F,14.0,F
4013-11734-0013_8459-285173-0027_1629-139707-0029,4013.0,M,8459.0,M,1629.0,F
475-124994-0001_3294-167597-0000_2769-176263-0003,475.0,M,3294.0,F,2769.0,M
2149-36146-0011_2404-141240-0026_2618-138042-0116,2149.0,M,2404.0,M,2618.0,M
5266-41151-0039_5242-35926-0019_8388-278289-0049,5266.0,F,5242.0,M,8388.0,F
8142-110520-0009_543-133217-0005_7069-246889-0020,8142.0,M,543.0,M,7069.0,M
2696-157636-0013_380-129066-0033_3118-5911-0014,2696.0,M,380.0,F,3118.0,M
8183-282977-0022_7095-88489-0038_6550-53343-0046,8183.0,F,7095.0,M,6550.0,M
6518-66464-0043_4434-73958-0008_398-130093-0088,6518.0,F,4434.0,F,398.0,M
1058-131113-0068_2056-143893-0066_3001-160952-0047,1058.0,M,2056.0,F,3001.0,F
4770-25951-0065_4535-279852-0011_14-208-0016,4770.0,F,4535.0,M,14.0,F
175-127696-0027_5123-29120-0029_8534-216567-0033,175.0,F,5123.0,M,8534.0,M
4860-13185-0090_1058-131113-0049_192-128345-0052,4860.0,M,1058.0,M,192.0,F
7140-72212-0019_3008-164327-0057_803-139743-0013,7140.0,F,3008.0,F,803.0,M
3171-7574-0045_5206-19376-0107_1313-136054-0011,3171.0,M,5206.0,M,1313.0,M
1445-139387-0029_3072-155948-0002_208-126600-0009,1445.0,M,3072.0,M,208.0,F
1769-143485-0025_559-289453-0012_2570-157243-0111,1769.0,M,559.0,M,2570.0,F
1740-141148-0044_4770-25951-0007_4358-20034-0010,1740.0,F,4770.0,F,4358.0,M
1827-143625-0009_3816-11258-0020_2401-144485-0047,1827.0,M,3816.0,F,2401.0,F
6458-232057-0097_2929-85685-0002_1001-134708-0036,6458.0,M,2929.0,M,1001.0,M
6782-61316-0099_5389-4861-0056_5604-26982-0004,6782.0,F,5389.0,M,5604.0,F
925-8140-0013_8152-258974-0041_3003-14274-0068,925.0,F,8152.0,M,3003.0,F
698-122863-0028_1343-139681-0029_7134-67233-0038,698.0,F,1343.0,F,7134.0,M
3540-163612-0083_583-139009-0006_2397-162239-0017,3540.0,M,583.0,M,2397.0,M
2582-155973-0025_154-124003-0012_4733-6398-0081,2582.0,F,154.0,M,4733.0,M
362-123047-0000_7874-110243-0041_2573-178449-0012,362.0,F,7874.0,M,2573.0,F
598-127704-0025_5618-48830-0065_4733-6398-0014,598.0,F,5618.0,F,4733.0,M
7335-290365-0043_2230-132101-0002_5588-39648-0021,7335.0,F,2230.0,F,5588.0,F
968-122545-0034_1060-134451-0043_8545-287671-0026,968.0,F,1060.0,F,8545.0,F
7395-89880-0000_6269-66176-0022_5154-6174-0023,7395.0,F,6269.0,M,5154.0,F
22-121148-0004_1535-141642-0027_6233-61741-0023,22.0,F,1535.0,M,6233.0,F
6937-262269-0048_6269-66184-0035_6694-70837-0009,6937.0,F,6269.0,M,6694.0,M
4973-24514-0021_4519-6171-0016_6683-63839-0028,4973.0,M,4519.0,F,6683.0,F
4495-18533-0024_6157-40556-0098_1422-146111-0027,4495.0,M,6157.0,M,1422.0,F
4734-220952-0010_7833-102238-0012_2512-157242-0037,4734.0,M,7833.0,M,2512.0,F
3852-175448-0074_1401-14358-0020_1383-130533-0011,3852.0,F,1401.0,F,1383.0,M
258-130878-0033_636-123163-0017_5489-65803-0029,258.0,M,636.0,F,5489.0,F
3816-11258-0014_8050-110238-0085_7478-98645-0034,3816.0,F,8050.0,M,7478.0,M
1678-142279-0056_1061-152224-0015_4331-57179-0011,1678.0,F,1061.0,F,4331.0,F
6782-61316-0040_17-363-0010_637-127597-0036,6782.0,F,17.0,M,637.0,M
3979-10701-0006_3082-165428-0078_1446-122614-0035,3979.0,F,3082.0,M,1446.0,M
5876-8675-0005_5239-32139-0032_6288-63105-0033,5876.0,F,5239.0,M,6288.0,F
4629-19366-0111_711-187466-0014_16-122827-0030,4629.0,M,711.0,M,16.0,F
3864-185126-0018_2688-144987-0051_6082-56174-0056,3864.0,M,2688.0,M,6082.0,F
2167-149880-0037_3370-724-0021_5513-39477-0022,2167.0,M,3370.0,M,5513.0,M
835-130876-0011_4222-12898-0008_2334-150915-0057,835.0,M,4222.0,F,2334.0,M
8527-281131-0041_1413-121799-0063_7117-86732-0017,8527.0,M,1413.0,M,7117.0,F
3513-7741-0040_8575-290349-0010_3852-175448-0023,3513.0,F,8575.0,M,3852.0,F
2056-143893-0026_1705-142318-0077_2045-158081-0014,2056.0,F,1705.0,F,2045.0,M
8050-110238-0044_22-121148-0047_1961-145733-0003,8050.0,M,22.0,F,1961.0,F
369-125883-0010_7704-106969-0014_7739-8592-0044,369.0,M,7704.0,M,7739.0,F
5133-30591-0029_4590-18005-0011_5538-70919-0028,5133.0,F,4590.0,M,5538.0,F
5147-32137-0036_1379-130530-0032_7518-86741-0000,5147.0,M,1379.0,M,7518.0,M
7832-258250-0005_3490-177641-0025_1112-128138-0032,7832.0,M,3490.0,M,1112.0,M
8011-117866-0010_6956-81870-0049_2061-147110-0017,8011.0,M,6956.0,M,2061.0,F
8490-284269-0024_217-122443-0038_1053-289242-0033,8490.0,M,217.0,F,1053.0,F
7957-39967-0018_3119-163527-0002_5290-26685-0008,7957.0,M,3119.0,F,5290.0,F
1401-14358-0021_8534-216564-0031_1859-145700-0021,1401.0,F,8534.0,M,1859.0,F
5133-30591-0052_5975-54006-0032_3347-134425-0030,5133.0,F,5975.0,M,3347.0,F
101-126860-0028_512-124549-0014_154-123998-0022,101.0,M,512.0,M,154.0,M
7313-91072-0079_2093-143262-0003_5126-34483-0008,7313.0,M,2093.0,M,5126.0,M
8011-280922-0008_2299-6525-0002_8786-276735-0052,8011.0,M,2299.0,M,8786.0,M
4846-18524-0059_188-135249-0025_500-125123-0030,4846.0,F,188.0,F,500.0,M
1165-135216-0039_8643-298549-0091_480-123176-0014,1165.0,M,8643.0,M,480.0,M
8118-114476-0027_38-121024-0021_1289-288044-0010,8118.0,F,38.0,M,1289.0,F
637-127597-0011_7910-80534-0023_718-129597-0052,637.0,M,7910.0,F,718.0,M
3370-756-0021_8396-120277-0004_296-141721-0006,3370.0,M,8396.0,M,296.0,M
597-133239-0008_6567-53342-0016_7809-108638-0092,597.0,F,6567.0,F,7809.0,M
7867-110528-0019_7837-109174-0005_4629-19366-0021,7867.0,M,7837.0,M,4629.0,M
882-123266-0005_7285-72200-0034_2411-132532-0027,882.0,F,7285.0,F,2411.0,F
4260-176854-0037_2787-157400-0025_5093-48377-0015,4260.0,F,2787.0,M,5093.0,F
1456-130553-0010_2741-159386-0032_699-132882-0030,1456.0,M,2741.0,F,699.0,F
5147-32137-0029_3009-10327-0083_8776-270778-0078,5147.0,M,3009.0,M,8776.0,F
8718-295197-0030_501-125128-0027_8464-282934-0063,8718.0,F,501.0,M,8464.0,M
2012-139355-0016_829-123192-0033_3032-19361-0098,2012.0,M,829.0,F,3032.0,M
112-121671-0006_2397-162238-0022_362-123013-0017,112.0,F,2397.0,M,362.0,F
3032-19361-0001_2533-149939-0056_1547-130184-0055,3032.0,M,2533.0,M,1547.0,F
4490-16002-0044_1425-139290-0018_7240-108066-0021,4490.0,F,1425.0,F,7240.0,F
1769-143483-0001_6574-120583-0003_6505-231838-0035,1769.0,M,6574.0,M,6505.0,F
8388-278289-0028_115-122944-0019_1336-138115-0023,8388.0,F,115.0,F,1336.0,M
3009-10328-0013_7874-110243-0044_4331-57179-0010,3009.0,M,7874.0,M,4331.0,F
5304-109507-0043_4770-25951-0100_4592-22179-0040,5304.0,M,4770.0,F,4592.0,F
7090-91801-0077_2598-4654-0001_3008-164328-0022,7090.0,M,2598.0,F,3008.0,F
8050-110238-0038_3187-168500-0053_4331-57179-0032,8050.0,M,3187.0,M,4331.0,F
7720-105168-0010_439-122810-0049_783-126739-0077,7720.0,M,439.0,M,783.0,F
2589-22574-0021_2785-163322-0010_216-122441-0032,2589.0,M,2785.0,F,216.0,M
8410-278220-0000_5975-54006-0033_820-123135-0038,8410.0,F,5975.0,M,820.0,M
8534-216564-0020_1012-133424-0012_2388-153733-0030,8534.0,M,1012.0,F,2388.0,M
7069-246892-0018_204-162375-0006_968-122544-0014,7069.0,M,204.0,M,968.0,F
5039-1189-0028_5672-75791-0035_2393-144496-0085,5039.0,F,5672.0,M,2393.0,M
6993-83606-0024_1754-140639-0053_5622-44586-0012,6993.0,M,1754.0,F,5622.0,F
4427-12471-0010_1322-137589-0008_548-126961-0024,4427.0,F,1322.0,M,548.0,M
3717-21498-0001_7128-84121-0032_5655-46267-0040,3717.0,M,7128.0,M,5655.0,F
1054-143005-0089_6054-41614-0014_2570-157243-0050,1054.0,F,6054.0,F,2570.0,F
6006-60480-0024_816-53638-0004_6286-69422-0039,6006.0,F,816.0,M,6286.0,F
5810-8689-0001_5570-73848-0000_8479-276730-0050,5810.0,M,5570.0,F,8479.0,M
5724-13364-0066_242-122626-0031_6937-262269-0033,5724.0,F,242.0,F,6937.0,F
6167-73973-0015_5604-26956-0027_6937-112761-0020,6167.0,F,5604.0,F,6937.0,F
1195-130164-0030_54-121079-0012_1025-75365-0011,1195.0,F,54.0,F,1025.0,M
4846-18524-0040_9022-282383-0039_6505-231838-0001,4846.0,F,9022.0,F,6505.0,F
3347-134420-0058_7481-101276-0071_2045-158081-0064,3347.0,F,7481.0,F,2045.0,M
671-131030-0058_1446-122614-0073_8142-3966-0021,671.0,M,1446.0,M,8142.0,M
1752-16632-0098_699-132866-0024_830-130728-0025,1752.0,F,699.0,F,830.0,F
8713-300047-0040_4586-61758-0016_1053-132850-0005,8713.0,M,4586.0,M,1053.0,F
2411-132532-0007_3224-168199-0009_7569-102240-0001,2411.0,F,3224.0,F,7569.0,M
7754-105383-0025_1914-133440-0026_8725-294554-0041,7754.0,F,1914.0,M,8725.0,M
4246-12544-0005_559-289453-0032_38-121024-0118,4246.0,M,559.0,M,38.0,M
2146-136610-0019_207-122801-0010_209-4733-0016,2146.0,M,207.0,M,209.0,F
7802-104398-0003_5876-8675-0068_249-121331-0051,7802.0,F,5876.0,F,249.0,M
1392-140654-0010_2790-142824-0105_4111-184447-0029,1392.0,M,2790.0,F,4111.0,F
6157-40556-0033_93-126208-0021_296-142727-0008,6157.0,M,93.0,F,296.0,M
639-124526-0056_667-158816-0005_7335-290365-0057,639.0,M,667.0,F,7335.0,F
543-137106-0027_5126-27504-0046_5513-39476-0032,543.0,M,5126.0,M,5513.0,M
6120-56179-0010_5186-7793-0027_664-129011-0084,6120.0,F,5186.0,M,664.0,F
2254-152825-0014_3816-19585-0002_7720-105168-0023,2254.0,F,3816.0,F,7720.0,M
2012-139356-0039_4064-12118-0009_2110-161100-0014,2012.0,M,4064.0,F,2110.0,M
2790-142824-0094_7169-89735-0029_2674-155968-0062,2790.0,F,7169.0,M,2674.0,M
1027-125147-0042_8786-276749-0001_7933-112597-0014,1027.0,M,8786.0,M,7933.0,F
4438-52195-0005_829-123191-0013_4945-29092-0027,4438.0,M,829.0,F,4945.0,M
6288-63101-0025_1160-139717-0022_3521-7591-0006,6288.0,F,1160.0,M,3521.0,M
8677-296078-0032_5239-32139-0060_8410-278220-0030,8677.0,F,5239.0,M,8410.0,F
3001-160952-0007_2388-153728-0011_5386-8684-0023,3001.0,F,2388.0,M,5386.0,M
1348-135832-0032_5717-94876-0009_8619-291384-0034,1348.0,F,5717.0,M,8619.0,M
459-123443-0030_7802-104391-0013_3083-7943-0009,459.0,M,7802.0,F,3083.0,F
8742-245708-0008_4899-32658-0008_7342-254918-0059,8742.0,M,4899.0,F,7342.0,F
472-129983-0013_1112-128136-0024_4839-15304-0017,472.0,F,1112.0,M,4839.0,F
1018-133447-0060_7416-103126-0058_1607-150715-0009,1018.0,M,7416.0,F,1607.0,M
8300-275128-0001_4744-4158-0004_1224-121064-0078,8300.0,F,4744.0,F,1224.0,F
4363-14936-0086_7777-106366-0001_1603-140931-0040,4363.0,F,7777.0,M,1603.0,M
1241-137614-0026_6555-398-0026_4598-2503-0004,1241.0,F,6555.0,M,4598.0,F
1849-144965-0015_583-139009-0062_7789-258266-0007,1849.0,M,583.0,M,7789.0,F
1903-132499-0008_1061-142358-0007_1121-176698-0017,1903.0,M,1061.0,F,1121.0,M
1175-126220-0035_4490-16003-0028_362-123047-0017,1175.0,M,4490.0,F,362.0,F
6115-58433-0030_8820-294114-0010_7665-104979-0032,6115.0,M,8820.0,M,7665.0,M
549-126410-0033_4945-29090-0006_3105-166683-0022,549.0,F,4945.0,M,3105.0,M
1754-140639-0002_5139-61422-0009_1446-122614-0021,1754.0,F,5139.0,F,1446.0,M
5940-54016-0016_6505-231837-0004_7959-109176-0028,5940.0,M,6505.0,F,7959.0,F
4289-12723-0003_7140-72210-0007_8176-115046-0022,4289.0,F,7140.0,F,8176.0,M
1028-133395-0009_6188-78885-0019_272-130229-0010,1028.0,M,6188.0,F,272.0,M
6406-88089-0015_594-128329-0020_1914-121446-0002,6406.0,F,594.0,M,1914.0,M
4856-20410-0054_8825-292253-0026_409-124990-0106,4856.0,M,8825.0,F,409.0,M
1509-145699-0017_688-1070-0018_4054-11077-0050,1509.0,F,688.0,F,4054.0,M
5984-56840-0032_3328-168638-0023_339-132718-0026,5984.0,F,3328.0,M,339.0,F
4590-18004-0005_667-158816-0002_8820-294120-0024,4590.0,M,667.0,F,8820.0,M
1093-132891-0072_8643-298549-0000_3738-176682-0026,1093.0,F,8643.0,M,3738.0,F
217-122443-0035_2162-185436-0020_7515-220979-0035,217.0,F,2162.0,M,7515.0,F
6918-47541-0082_497-129325-0055_6865-95963-0034,6918.0,F,497.0,M,6865.0,F
724-123283-0029_1028-133395-0038_5157-47239-0034,724.0,M,1028.0,M,5157.0,M
543-133212-0001_5092-28462-0025_783-126739-0089,543.0,M,5092.0,M,783.0,F
1093-132891-0015_6895-96175-0034_4806-26895-0002,1093.0,F,6895.0,F,4806.0,M
6924-291609-0033_1724-395-0013_3307-145138-0014,6924.0,F,1724.0,F,3307.0,M
8075-279233-0023_8396-120280-0010_7240-92202-0002,8075.0,F,8396.0,M,7240.0,F
2688-144986-0027_3294-167609-0026_8506-287659-0034,2688.0,M,3294.0,F,8506.0,F
6373-65772-0036_258-130878-0065_783-126739-0102,6373.0,F,258.0,M,783.0,F
1335-27593-0029_2256-137597-0019_1460-138289-0037,1335.0,F,2256.0,F,1460.0,F
5062-294697-0008_1422-146111-0000_667-107247-0000,5062.0,F,1422.0,F,667.0,F
6927-86043-0037_2533-149939-0034_8855-283242-0048,6927.0,F,2533.0,M,8855.0,M
9023-296467-0010_7314-93277-0022_3876-174960-0010,9023.0,F,7314.0,M,3876.0,F
335-125941-0009_6104-58843-0027_4899-32639-0030,335.0,M,6104.0,F,4899.0,F
8490-284268-0033_6690-73075-0004_6215-62347-0022,8490.0,M,6690.0,M,6215.0,F
3540-163612-0017_4098-11547-0015_1383-130533-0040,3540.0,M,4098.0,F,1383.0,M
836-130900-0005_3989-182389-0025_5672-88367-0008,836.0,M,3989.0,M,5672.0,M
4586-19665-0022_3989-182389-0008_3092-39501-0078,4586.0,M,3989.0,M,3092.0,F
7314-77782-0005_3118-5911-0033_899-126233-0054,7314.0,M,3118.0,M,899.0,M
16-122827-0001_7416-103126-0025_7437-96153-0031,16.0,F,7416.0,F,7437.0,M
6519-69411-0031_318-124164-0000_7445-94523-0007,6519.0,F,318.0,F,7445.0,F
55-121068-0037_2201-151776-0005_1974-139741-0034,55.0,M,2201.0,M,1974.0,F
1311-134170-0053_1800-142858-0033_1731-142320-0003,1311.0,M,1800.0,F,1731.0,F
6458-232057-0024_8193-116804-0060_1265-135636-0026,6458.0,M,8193.0,F,1265.0,M
16-122828-0037_8050-110238-0086_7169-89735-0013,16.0,F,8050.0,M,7169.0,M
3816-290923-0031_3923-153309-0027_2256-137597-0006,3816.0,F,3923.0,M,2256.0,F
159-135897-0065_8722-296473-0002_476-134312-0012,159.0,M,8722.0,F,476.0,M
3781-156973-0000_3876-174953-0016_9022-282357-0033,3781.0,F,3876.0,F,9022.0,F
1028-133393-0027_1826-139361-0050_5604-26987-0037,1028.0,M,1826.0,M,5604.0,F
3923-174992-0025_3816-11258-0009_7515-100431-0001,3923.0,M,3816.0,F,7515.0,F
1053-132850-0024_409-124990-0051_434-132645-0019,1053.0,F,409.0,M,434.0,F
8772-270777-0002_8776-270778-0051_7732-107517-0009,8772.0,M,8776.0,F,7732.0,M
1639-133290-0013_1933-146437-0057_1195-130164-0020,1639.0,M,1933.0,F,1195.0,F
8080-274558-0027_8494-244431-0009_8498-287357-0041,8080.0,F,8494.0,M,8498.0,M
2652-157644-0064_7445-94526-0028_2348-143895-0014,2652.0,F,7445.0,F,2348.0,F
639-143022-0019_3328-168638-0008_6567-53342-0105,639.0,M,3328.0,M,6567.0,F
3654-171138-0016_815-130105-0014_1777-142750-0002,3654.0,M,815.0,M,1777.0,M
5727-47030-0070_122-121734-0009_2758-86040-0026,5727.0,M,122.0,M,2758.0,F
3446-144019-0010_8820-294114-0021_1874-143361-0007,3446.0,F,8820.0,M,1874.0,M
6080-58025-0017_98-121658-0037_3114-170977-0007,6080.0,M,98.0,F,3114.0,M
1052-132776-0022_7126-59167-0006_5007-31609-0015,1052.0,F,7126.0,M,5007.0,F
5206-19376-0092_6330-66016-0032_7991-102381-0092,5206.0,M,6330.0,M,7991.0,M
1323-138548-0016_1913-147990-0009_6160-44912-0078,1323.0,M,1913.0,M,6160.0,F
8404-282926-0107_8401-280380-0110_3615-14672-0003,8404.0,F,8401.0,M,3615.0,F
4098-11546-0007_3180-138043-0067_8635-295756-0026,4098.0,F,3180.0,M,8635.0,M
1943-138033-0089_4957-30119-0020_8459-285173-0033,1943.0,M,4957.0,F,8459.0,M
5039-1189-0025_3945-29110-0021_7766-109658-0009,5039.0,F,3945.0,M,7766.0,F
8459-285137-0011_5883-59268-0108_8118-114469-0029,8459.0,M,5883.0,M,8118.0,F
1445-139387-0043_3876-174953-0021_30-4445-0035,1445.0,M,3876.0,F,30.0,F
7657-104717-0043_1018-133447-0003_6235-36641-0101,7657.0,F,1018.0,M,6235.0,F
8194-89390-0031_3230-137483-0109_2582-155972-0053,8194.0,F,3230.0,M,2582.0,F
5290-39475-0041_210-129396-0144_8575-290349-0008,5290.0,F,210.0,M,8575.0,M
1913-147989-0002_9023-296468-0019_594-128329-0012,1913.0,M,9023.0,F,594.0,M
583-139009-0047_3228-4690-0004_1974-139742-0016,583.0,M,3228.0,F,1974.0,F
7294-86026-0030_5448-19208-0032_1913-147989-0009,7294.0,F,5448.0,M,1913.0,M
6339-65554-0058_8176-115047-0001_534-123059-0023,6339.0,F,8176.0,M,534.0,F
580-126945-0043_4238-12538-0029_7245-104890-0045,580.0,M,4238.0,F,7245.0,F
23-124439-0099_6032-56222-0049_8190-284435-0006,23.0,F,6032.0,F,8190.0,F
6330-66016-0018_3551-7884-0035_7398-98878-0028,6330.0,M,3551.0,F,7398.0,F
5622-19214-0004_3328-168626-0043_1195-37134-0019,5622.0,F,3328.0,M,1195.0,F
159-135897-0003_7241-90852-0071_1413-121799-0065,159.0,M,7241.0,M,1413.0,M
8152-258974-0010_549-126410-0025_671-131040-0030,8152.0,M,549.0,F,671.0,M
3185-163505-0079_6509-76574-0034_1058-131113-0014,3185.0,M,6509.0,F,1058.0,M
