mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
1963-142393-0003_1867-154075-0021_4680-16042-0007,1963.0,F,1867.0,M,4680.0,F
4640-19187-0035_8770-295462-0007_1963-142776-0034,4640.0,F,8770.0,M,1963.0,F
322-124147-0036_2007-149877-0024_211-122442-0034,322.0,F,2007.0,F,211.0,F
40-222-0015_2007-149877-0014_7780-274562-0077,40.0,F,2007.0,F,7780.0,F
5322-7679-0003_1034-121119-0042_7278-246956-0006,5322.0,M,1034.0,M,7278.0,M
6925-80680-0009_2514-149482-0060_5688-41232-0007,6925.0,M,2514.0,M,5688.0,F
7402-59171-0002_89-218-0041_6209-34599-0013,7402.0,M,89.0,F,6209.0,M
2911-12359-0007_3983-5371-0049_2952-410-0008,2911.0,M,3983.0,F,2952.0,M
8838-298545-0010_8425-287387-0028_5688-15787-0030,8838.0,M,8425.0,M,5688.0,F
481-123719-0006_2436-2481-0037_78-369-0013,481.0,M,2436.0,M,78.0,M
201-122255-0039_5022-29405-0033_441-128982-0022,201.0,M,5022.0,F,441.0,F
6454-120342-0024_7190-90542-0073_78-369-0011,6454.0,M,7190.0,M,78.0,M
6529-62556-0034_4680-16026-0027_1040-133433-0024,6529.0,M,4680.0,F,1040.0,M
5192-19396-0006_5808-54425-0058_78-368-0051,5192.0,M,5808.0,M,78.0,M
2136-5143-0003_2518-154826-0049_328-129766-0051,2136.0,M,2518.0,M,328.0,F
2002-139469-0036_289-121665-0026_5163-39921-0003,2002.0,M,289.0,F,5163.0,F
4830-25904-0000_6476-57446-0079_6272-70171-0041,4830.0,M,6476.0,F,6272.0,F
163-122947-0022_3830-12530-0042_1455-138263-0043,163.0,M,3830.0,M,1455.0,M
254-127705-0004_7190-90542-0038_6880-216547-0048,254.0,M,7190.0,M,6880.0,M
5339-14133-0047_730-359-0012_2007-132570-0027,5339.0,F,730.0,F,2007.0,F
6181-216552-0014_1034-121119-0054_3168-173564-0003,6181.0,M,1034.0,M,3168.0,M
200-126784-0015_8108-280354-0025_3982-178459-0043,200.0,F,8108.0,M,3982.0,F
6181-216552-0048_5339-14133-0001_2910-131096-0067,6181.0,M,5339.0,F,2910.0,F
5456-62014-0010_4267-78186-0022_426-122821-0040,5456.0,M,4267.0,M,426.0,F
2196-174172-0004_8238-274553-0022_2518-154826-0051,2196.0,F,8238.0,F,2518.0,M
5339-14134-0070_6818-76332-0045_6078-54007-0004,5339.0,F,6818.0,F,6078.0,F
6925-80680-0061_4640-19188-0034_118-47824-0075,6925.0,M,4640.0,F,118.0,M
7447-91187-0010_6563-285357-0011_1723-141149-0103,7447.0,M,6563.0,M,1723.0,M
2391-145015-0073_911-128684-0011_8088-284756-0034,2391.0,F,911.0,M,8088.0,M
6000-86686-0003_3112-9555-0093_7190-90543-0032,6000.0,F,3112.0,F,7190.0,M
8098-275181-0005_4441-76262-0019_587-54108-0002,8098.0,M,4441.0,M,587.0,F
3242-67168-0019_5049-25947-0046_8098-278252-0025,3242.0,M,5049.0,M,8098.0,M
4853-27671-0017_4406-16882-0002_4051-10927-0000,4853.0,F,4406.0,M,4051.0,F
2952-410-0035_7859-102519-0055_7302-86815-0004,2952.0,M,7859.0,F,7302.0,F
2159-179157-0013_3486-166446-0021_6081-42010-0028,2159.0,M,3486.0,M,6081.0,M
2911-7601-0049_163-122947-0013_8797-294123-0046,2911.0,M,163.0,M,8797.0,M
118-47824-0007_5022-29411-0033_2416-152137-0001,118.0,M,5022.0,F,2416.0,F
8975-270782-0068_625-132112-0029_87-121553-0009,8975.0,F,625.0,M,87.0,F
6925-80680-0004_211-122425-0004_4680-16026-0026,6925.0,M,211.0,F,4680.0,F
2092-145709-0006_4830-25898-0021_3214-167602-0019,2092.0,F,4830.0,M,3214.0,M
7402-59171-0048_5703-47212-0035_200-124140-0001,7402.0,M,5703.0,M,200.0,F
7780-274562-0030_7794-295947-0030_8975-270782-0054,7780.0,F,7794.0,F,8975.0,F
8014-112602-0033_8123-275193-0014_458-126305-0017,8014.0,F,8123.0,F,458.0,M
7859-102518-0008_4853-27670-0013_2691-156745-0043,7859.0,F,4853.0,F,2691.0,F
7635-105661-0045_87-121553-0056_8838-298545-0025,7635.0,F,87.0,F,8838.0,M
8108-280354-0021_1034-121119-0093_7178-34645-0017,8108.0,M,1034.0,M,7178.0,F
7113-86041-0050_3983-5371-0036_3526-176651-0018,7113.0,F,3983.0,F,3526.0,F
8098-275181-0018_5322-7679-0024_7178-34644-0049,8098.0,M,5322.0,M,7178.0,F
8770-295463-0018_3526-176653-0045_481-123720-0028,8770.0,M,3526.0,F,481.0,M
6385-34655-0030_1363-139304-0031_4014-186176-0012,6385.0,F,1363.0,F,4014.0,M
89-218-0004_481-123719-0016_7148-82991-0016,89.0,F,481.0,M,7148.0,F
460-172359-0030_7226-86964-0031_8419-286667-0017,460.0,M,7226.0,M,8419.0,M
3607-135982-0049_1723-141149-0104_839-130898-0024,3607.0,M,1723.0,M,839.0,M
8063-274115-0017_7113-86041-0090_8838-298545-0052,8063.0,M,7113.0,F,8838.0,M
458-126294-0001_8063-274117-0008_4267-72637-0012,458.0,M,8063.0,M,4267.0,M
39-121916-0030_289-121652-0002_625-132118-0017,39.0,F,289.0,F,625.0,M
8123-275193-0023_4362-15663-0058_4680-16041-0029,8123.0,F,4362.0,F,4680.0,F
7148-82991-0004_7278-246956-0031_1898-145720-0017,7148.0,F,7278.0,M,1898.0,F
403-128339-0026_8465-246943-0018_118-47824-0076,403.0,F,8465.0,F,118.0,M
405-130894-0075_7059-77897-0031_5750-35690-0031,405.0,M,7059.0,F,5750.0,M
2436-2477-0014_6081-41997-0001_7505-258958-0004,2436.0,M,6081.0,M,7505.0,M
26-495-0024_6147-34607-0024_328-129766-0058,26.0,M,6147.0,F,328.0,F
78-368-0030_7780-274562-0051_7278-104730-0016,78.0,M,7780.0,F,7278.0,M
625-132112-0014_3112-9555-0043_1723-141149-0066,625.0,M,3112.0,F,1723.0,M
201-127786-0014_332-128985-0058_1088-134315-0011,201.0,M,332.0,M,1088.0,F
150-126107-0021_4898-28461-0006_2416-152139-0015,150.0,F,4898.0,M,2416.0,F
2952-410-0037_6880-216547-0020_32-21625-0002,2952.0,M,6880.0,M,32.0,F
2384-152900-0051_7367-86737-0063_5514-19193-0010,2384.0,M,7367.0,M,5514.0,F
3242-8112-0022_4267-78186-0030_6476-57446-0017,3242.0,M,4267.0,M,6476.0,F
3235-28433-0024_5789-70653-0012_8770-295462-0028,3235.0,F,5789.0,F,8770.0,M
7367-86737-0014_8975-270782-0098_1926-147979-0000,7367.0,M,8975.0,F,1926.0,F
1034-121119-0000_2952-407-0003_5390-24512-0033,1034.0,M,2952.0,M,5390.0,M
8051-295385-0014_5514-19193-0002_125-121342-0020,8051.0,F,5514.0,F,125.0,F
6529-62556-0011_2910-131096-0008_1926-147979-0021,6529.0,M,2910.0,F,1926.0,F
5514-19193-0011_6415-116629-0028_4267-72637-0023,5514.0,F,6415.0,F,4267.0,M
2989-138035-0064_150-126112-0011_332-128985-0085,2989.0,F,150.0,F,332.0,M
1334-135589-0092_328-129766-0008_311-124404-0040,1334.0,M,328.0,F,311.0,M
8838-298546-0052_5703-47198-0055_446-123501-0027,8838.0,M,5703.0,M,446.0,M
3440-171009-0017_6181-216552-0047_1034-121119-0036,3440.0,F,6181.0,M,1034.0,M
3240-131231-0050_2391-145015-0111_412-126975-0038,3240.0,M,2391.0,F,412.0,M
1447-17506-0012_7367-86737-0047_1926-147979-0005,1447.0,F,7367.0,M,1926.0,F
8838-298545-0004_2436-2481-0000_669-129061-0044,8838.0,M,2436.0,M,669.0,F
3947-13260-0001_8123-275193-0011_2518-154826-0011,3947.0,F,8123.0,F,2518.0,M
8123-275209-0031_2416-152139-0067_2764-36617-0030,8123.0,F,2416.0,F,2764.0,F
5789-57158-0001_2196-170151-0004_32-4137-0033,5789.0,F,2196.0,F,32.0,F
248-130697-0016_4014-186176-0003_8747-293952-0086,248.0,F,4014.0,M,8747.0,M
4680-16026-0028_150-126107-0007_8324-286681-0004,4680.0,F,150.0,F,8324.0,F
4160-11549-0005_5778-54535-0001_322-124147-0071,4160.0,F,5778.0,F,322.0,F
7511-102419-0009_6081-41998-0007_445-123857-0027,7511.0,F,6081.0,M,445.0,M
8226-274371-0032_2893-139310-0045_405-130894-0047,8226.0,M,2893.0,M,405.0,M
5393-19219-0006_3526-176653-0014_4830-25904-0050,5393.0,F,3526.0,F,4830.0,M
5688-15787-0024_254-27760-0019_7067-76047-0028,5688.0,F,254.0,M,7067.0,M
118-124588-0002_7794-295955-0016_6081-42010-0029,118.0,M,7794.0,F,6081.0,M
6563-285357-0033_1334-135589-0054_2952-408-0007,6563.0,M,1334.0,M,2952.0,M
2764-36619-0005_6818-76332-0047_6078-54013-0061,2764.0,F,6818.0,F,6078.0,F
1841-179183-0036_4481-17498-0002_8088-284756-0101,1841.0,F,4481.0,F,8088.0,M
125-121342-0048_1898-145724-0032_322-124146-0010,125.0,F,1898.0,F,322.0,F
5022-29411-0049_5393-19219-0027_3879-173592-0040,5022.0,F,5393.0,F,3879.0,F
3374-298025-0011_2007-149877-0023_5456-58161-0014,3374.0,M,2007.0,F,5456.0,M
4195-186238-0023_1970-26100-0000_5789-57195-0019,4195.0,F,1970.0,F,5789.0,F
7635-105409-0069_2691-156750-0026_7148-7763-0034,7635.0,F,2691.0,F,7148.0,F
481-123720-0070_163-122947-0060_7078-271888-0089,481.0,M,163.0,M,7078.0,F
163-122947-0027_1963-147036-0004_3168-173565-0036,163.0,M,1963.0,F,3168.0,M
248-130697-0019_2843-152918-0040_4640-19188-0032,248.0,F,2843.0,M,4640.0,F
887-123289-0014_2989-138028-0038_5750-100289-0058,887.0,F,2989.0,F,5750.0,M
3235-11599-0012_1263-138246-0007_6531-61334-0062,3235.0,F,1263.0,F,6531.0,F
8014-112586-0018_3664-178355-0020_4788-294466-0000,8014.0,F,3664.0,M,4788.0,M
4267-72637-0007_7517-100437-0027_7511-102420-0035,4267.0,M,7517.0,F,7511.0,F
6209-34601-0008_7113-86041-0043_4898-28461-0041,6209.0,M,7113.0,F,4898.0,M
481-123720-0078_2159-179156-0025_27-124992-0066,481.0,M,2159.0,M,27.0,M
6367-65536-0015_103-1240-0051_2836-5355-0050,6367.0,M,103.0,F,2836.0,F
3857-182315-0034_4481-17499-0017_6209-34599-0036,3857.0,M,4481.0,F,6209.0,M
8468-286673-0011_2952-410-0012_1116-132847-0023,8468.0,F,2952.0,M,1116.0,F
298-126790-0043_7178-34644-0010_2436-2477-0018,298.0,F,7178.0,F,2436.0,M
3857-180923-0011_196-122152-0033_1081-125237-0107,3857.0,M,196.0,M,1081.0,M
5049-25947-0087_4018-107338-0018_4441-76250-0021,5049.0,M,4018.0,M,4441.0,M
1594-135914-0119_8088-284756-0077_6081-41997-0031,1594.0,M,8088.0,M,6081.0,M
5393-19218-0059_8051-295385-0033_405-130895-0007,5393.0,F,8051.0,F,405.0,M
6848-76049-0020_1355-39947-0005_5808-54425-0019,6848.0,M,1355.0,M,5808.0,M
7302-86814-0007_4481-17498-0040_6181-216552-0111,7302.0,F,4481.0,F,6181.0,M
3982-178459-0040_3374-298025-0002_8014-280382-0001,3982.0,F,3374.0,M,8014.0,F
8425-287387-0019_4406-16882-0067_6880-216547-0017,8425.0,M,4406.0,M,6880.0,M
7067-76048-0000_7517-100442-0021_3168-173564-0043,7067.0,M,7517.0,F,3168.0,M
3983-5331-0002_5561-41615-0022_3526-176653-0013,3983.0,F,5561.0,F,3526.0,F
7859-102518-0033_4441-76250-0013_7278-104730-0026,7859.0,F,4441.0,M,7278.0,M
460-172359-0069_7859-102519-0008_8014-112602-0019,460.0,M,7859.0,F,8014.0,F
403-128339-0034_6880-216547-0040_5022-29411-0032,403.0,F,6880.0,M,5022.0,F
6848-252323-0033_2289-152258-0020_6367-65536-0038,6848.0,M,2289.0,M,6367.0,M
7505-258964-0004_4813-248638-0038_1363-135842-0049,7505.0,M,4813.0,M,1363.0,F
6529-62554-0033_5652-39938-0051_2764-36617-0009,6529.0,M,5652.0,F,2764.0,F
7078-271888-0068_3664-178366-0016_198-209-0013,7078.0,F,3664.0,M,198.0,F
7190-90542-0009_2911-12359-0015_8063-274117-0035,7190.0,M,2911.0,M,8063.0,M
4195-17507-0031_5678-43303-0033_8630-305212-0028,4195.0,F,5678.0,M,8630.0,M
27-123349-0000_4813-248641-0019_8095-274346-0000,27.0,M,4813.0,M,8095.0,M
909-131041-0009_8098-278278-0001_4267-72637-0010,909.0,M,8098.0,M,4267.0,M
4362-15663-0055_6147-34607-0005_311-124404-0010,4362.0,F,6147.0,F,311.0,M
3486-166446-0017_730-360-0001_2817-142371-0070,3486.0,M,730.0,F,2817.0,F
7367-86737-0117_7447-91187-0059_3982-182255-0018,7367.0,M,7447.0,M,3982.0,F
1502-122619-0079_5322-7679-0025_2518-154825-0047,1502.0,F,5322.0,M,2518.0,M
1263-141777-0013_3723-171631-0029_7505-258964-0051,1263.0,F,3723.0,M,7505.0,M
7635-105661-0031_3857-182315-0027_2843-152918-0058,7635.0,F,3857.0,M,2843.0,M
4640-19189-0004_1040-133433-0058_2910-131096-0056,4640.0,F,1040.0,M,2910.0,F
4788-91208-0008_5778-54535-0008_730-360-0002,4788.0,M,5778.0,F,730.0,F
1098-133695-0074_4680-16042-0020_2691-156755-0007,1098.0,F,4680.0,F,2691.0,F
5778-54535-0011_254-127705-0026_8226-274369-0033,5778.0,F,254.0,M,8226.0,M
1355-39947-0040_7148-59157-0006_226-131533-0019,1355.0,M,7148.0,F,226.0,F
6081-41998-0026_3440-171009-0072_2182-181173-0020,6081.0,M,3440.0,F,2182.0,F
2436-2481-0033_2196-170379-0008_831-130739-0036,2436.0,M,2196.0,F,831.0,M
198-129977-0001_196-122150-0002_3440-171009-0005,198.0,F,196.0,M,3440.0,F
3723-171631-0007_2289-152257-0021_3879-173592-0025,3723.0,M,2289.0,M,3879.0,F
1926-147979-0038_8238-274553-0043_4859-26870-0023,1926.0,F,8238.0,F,4859.0,M
8108-274318-0004_4088-158077-0063_3486-166424-0073,8108.0,M,4088.0,F,3486.0,M
7226-86965-0031_8419-286667-0014_5514-19192-0025,7226.0,M,8419.0,M,5514.0,F
2910-131096-0015_4051-11217-0038_5163-39921-0034,2910.0,F,4051.0,F,5163.0,F
3440-171009-0052_3486-166446-0018_7059-77900-0023,3440.0,F,3486.0,M,7059.0,F
1926-143879-0001_4340-15220-0059_5322-7680-0032,1926.0,F,4340.0,F,5322.0,M
1553-140048-0023_8238-283452-0042_4018-103416-0035,1553.0,F,8238.0,F,4018.0,M
8238-274553-0061_32-21634-0015_118-47824-0043,8238.0,F,32.0,F,118.0,M
2384-152900-0006_1841-159771-0007_83-9960-0038,2384.0,M,1841.0,F,83.0,F
2416-152137-0019_3242-67153-0029_2893-139322-0030,2416.0,F,3242.0,M,2893.0,M
8468-294887-0026_4397-15678-0020_5688-15787-0019,8468.0,F,4397.0,M,5688.0,F
89-219-0036_200-126784-0021_8063-274117-0024,89.0,F,200.0,F,8063.0,M
2910-131096-0031_3242-67168-0038_8226-274371-0006,2910.0,F,3242.0,M,8226.0,M
6081-42010-0031_2196-174172-0025_6385-220959-0001,6081.0,M,2196.0,F,6385.0,F
2159-179157-0029_374-180299-0028_1963-147036-0032,2159.0,M,374.0,M,1963.0,F
6818-68772-0015_8465-246947-0008_911-128684-0060,6818.0,F,8465.0,F,911.0,M
2196-170151-0027_8238-274553-0066_39-121915-0025,2196.0,F,8238.0,F,39.0,F
6415-100596-0001_3436-172171-0049_730-359-0024,6415.0,F,3436.0,M,730.0,F
3947-13262-0001_8747-293952-0003_6415-111615-0034,3947.0,F,8747.0,M,6415.0,F
3242-67168-0028_3168-173564-0025_2989-138028-0043,3242.0,M,3168.0,M,2989.0,F
669-129061-0071_298-126791-0038_3857-182315-0036,669.0,F,298.0,F,3857.0,M
8838-298545-0003_2518-154826-0037_7367-86737-0089,8838.0,M,2518.0,M,7367.0,M
481-123720-0015_2182-150130-0005_5022-29411-0070,481.0,M,2182.0,F,5022.0,F
1594-135914-0082_6078-54007-0042_6147-34607-0013,1594.0,M,6078.0,F,6147.0,F
4853-29413-0030_696-92939-0025_198-126831-0015,4853.0,F,696.0,F,198.0,F
1363-135842-0046_8098-278278-0039_4267-287369-0024,1363.0,F,8098.0,M,4267.0,M
6848-76049-0006_1867-154075-0009_7635-105409-0043,6848.0,M,1867.0,M,7635.0,F
2182-150130-0023_6272-70191-0033_8098-278252-0039,2182.0,F,6272.0,F,8098.0,M
625-132112-0001_3235-28452-0033_2092-145706-0064,625.0,M,3235.0,F,2092.0,F
78-369-0002_5561-39621-0044_39-121915-0009,78.0,M,5561.0,F,39.0,F
2136-5147-0009_8324-286682-0002_446-123502-0027,2136.0,M,8324.0,F,446.0,M
4853-29413-0017_5808-48608-0039_5678-43301-0014,4853.0,F,5808.0,M,5678.0,M
1263-141777-0031_307-127540-0011_7067-76047-0015,1263.0,F,307.0,M,7067.0,M
1455-138263-0031_7794-295947-0005_5703-47198-0041,1455.0,M,7794.0,F,5703.0,M
5192-19396-0011_5390-30102-0023_6147-34605-0032,5192.0,M,5390.0,M,6147.0,F
911-128684-0086_2092-145709-0021_8468-295198-0031,911.0,M,2092.0,F,8468.0,F
4214-7146-0020_3983-5371-0009_696-93314-0037,4214.0,F,3983.0,F,696.0,F
3374-298032-0037_3242-8112-0005_5163-18515-0033,3374.0,M,3242.0,M,5163.0,F
5049-25947-0031_8629-261139-0002_911-128684-0043,5049.0,M,8629.0,M,911.0,M
39-121916-0008_8063-274116-0010_6147-34605-0013,39.0,F,8063.0,M,6147.0,F
4195-186238-0009_1963-147036-0001_4813-248641-0016,4195.0,F,1963.0,F,4813.0,M
909-131045-0023_6209-34600-0026_2002-139469-0041,909.0,M,6209.0,M,2002.0,M
7800-283493-0032_2196-174172-0015_198-209-0014,7800.0,F,2196.0,F,198.0,F
3699-19402-0013_3436-172171-0045_3240-131232-0020,3699.0,M,3436.0,M,3240.0,M
445-123857-0026_298-126791-0016_1447-130552-0002,445.0,M,298.0,F,1447.0,F
3526-176653-0039_2817-142380-0005_229-130880-0020,3526.0,F,2817.0,F,229.0,M
7278-91083-0009_200-126784-0011_2391-145015-0028,7278.0,M,200.0,F,2391.0,F
8630-305213-0020_8051-119902-0024_200-124140-0016,8630.0,M,8051.0,F,200.0,F
4813-248641-0004_8609-283227-0006_6880-216547-0000,4813.0,M,8609.0,M,6880.0,M
2911-7601-0046_3857-182317-0006_4362-15663-0035,2911.0,M,3857.0,M,4362.0,F
6880-216547-0106_4160-14187-0007_2764-36617-0007,6880.0,M,4160.0,F,2764.0,F
3723-171115-0012_6385-34655-0020_5022-29405-0027,3723.0,M,6385.0,F,5022.0,F
8238-283452-0034_839-130898-0015_125-121124-0070,8238.0,F,839.0,M,125.0,F
2518-154826-0024_7059-77897-0018_460-172359-0043,2518.0,M,7059.0,F,460.0,M
8108-280354-0031_1867-154071-0034_6147-34606-0028,8108.0,M,1867.0,M,6147.0,F
226-131533-0005_2391-145015-0112_1502-122619-0090,226.0,F,2391.0,F,1502.0,F
3259-158083-0079_4214-7146-0031_198-129977-0029,3259.0,F,4214.0,F,198.0,F
3486-166424-0005_911-128684-0008_5750-35690-0016,3486.0,M,911.0,M,5750.0,M
1334-135589-0049_2391-145015-0001_1992-141719-0046,1334.0,M,2391.0,F,1992.0,F
4340-15220-0094_5192-19397-0046_8088-284756-0028,4340.0,F,5192.0,M,8088.0,M
1069-133709-0007_460-172357-0021_1898-145715-0013,1069.0,F,460.0,M,1898.0,F
3723-171115-0043_4362-15663-0024_1246-124548-0040,3723.0,M,4362.0,F,1246.0,F
5867-48852-0091_2182-181183-0026_4830-25904-0028,5867.0,F,2182.0,F,4830.0,M
1069-133709-0045_1334-135589-0001_4441-76263-0027,1069.0,F,1334.0,M,4441.0,M
7780-274562-0076_27-123349-0039_7178-34644-0054,7780.0,F,27.0,M,7178.0,F
229-130880-0055_3486-166424-0012_6529-62556-0027,229.0,M,3486.0,M,6529.0,M
2514-149482-0004_2952-410-0024_8238-274553-0000,2514.0,M,2952.0,M,8238.0,F
32-21631-0019_8324-286681-0013_8629-261140-0029,32.0,F,8324.0,F,8629.0,M
1970-28415-0031_1898-145720-0001_200-126784-0003,1970.0,F,1898.0,F,200.0,F
1502-122615-0032_730-358-0030_6367-74004-0020,1502.0,F,730.0,F,6367.0,M
1235-135884-0038_1363-135842-0029_911-128684-0051,1235.0,M,1363.0,F,911.0,M
887-123289-0025_289-121665-0016_2136-5143-0022,887.0,F,289.0,F,2136.0,M
4088-158077-0058_3235-11599-0010_3242-67168-0000,4088.0,F,3235.0,F,3242.0,M
6385-34669-0030_8238-283452-0001_6064-56168-0026,6385.0,F,8238.0,F,6064.0,F
7113-86041-0034_1040-133433-0023_1624-168623-0020,7113.0,F,1040.0,M,1624.0,M
5022-29405-0008_405-130894-0049_7067-76048-0014,5022.0,F,405.0,M,7067.0,M
4813-248641-0014_1898-145715-0015_2843-152918-0069,4813.0,M,1898.0,F,2843.0,M
2817-142371-0058_3982-178459-0046_2518-154826-0039,2817.0,F,3982.0,F,2518.0,M
2843-152918-0111_89-218-0024_163-122947-0077,2843.0,M,89.0,F,163.0,M
27-123349-0058_2196-170379-0007_7511-102420-0041,27.0,M,2196.0,F,7511.0,F
3486-166446-0042_1447-130551-0024_2836-5355-0037,3486.0,M,1447.0,F,2836.0,F
39-121914-0042_302-123504-0003_6064-56168-0002,39.0,F,302.0,F,6064.0,F
374-180298-0009_6367-65536-0024_1069-133709-0041,374.0,M,6367.0,M,1069.0,F
2159-179154-0016_4859-22176-0017_163-122947-0019,2159.0,M,4859.0,M,163.0,M
1841-179183-0008_669-129061-0010_32-21625-0013,1841.0,F,669.0,F,32.0,F
1992-141719-0038_8098-278278-0004_7067-76047-0018,1992.0,F,8098.0,M,7067.0,M
1183-133256-0018_6064-300880-0037_89-219-0045,1183.0,F,6064.0,F,89.0,F
3830-12531-0013_322-124146-0026_8797-294123-0025,3830.0,M,322.0,F,8797.0,M
27-124992-0049_7190-90543-0004_1970-10594-0035,27.0,M,7190.0,M,1970.0,F
3486-166446-0008_2911-15045-0024_6019-3185-0081,3486.0,M,2911.0,M,6019.0,M
6563-63821-0033_441-128982-0032_1841-150351-0015,6563.0,M,441.0,F,1841.0,F
5703-47198-0028_3664-11714-0002_1455-138263-0038,5703.0,M,3664.0,M,1455.0,M
8238-274553-0025_6081-42010-0015_32-21634-0001,8238.0,F,6081.0,M,32.0,F
2518-154825-0006_1081-125237-0067_3486-166424-0041,2518.0,M,1081.0,M,3486.0,M
3214-167602-0012_4267-287369-0015_2691-156745-0029,3214.0,M,4267.0,M,2691.0,F
3857-182315-0000_4340-15220-0050_302-123523-0010,3857.0,M,4340.0,F,302.0,F
211-122442-0007_200-124139-0030_163-122947-0071,211.0,F,200.0,F,163.0,M
3240-131231-0002_6880-216547-0047_4267-287369-0009,3240.0,M,6880.0,M,4267.0,M
8465-246943-0027_6531-61334-0032_3168-173565-0048,8465.0,F,6531.0,F,3168.0,M
5022-29411-0019_3374-298032-0000_6531-61334-0127,5022.0,F,3374.0,M,6531.0,F
3699-47246-0029_8468-294887-0033_2910-131096-0025,3699.0,M,8468.0,F,2910.0,F
8098-278252-0015_289-121652-0008_2817-142371-0019,8098.0,M,289.0,F,2817.0,F
4859-26870-0010_2989-138035-0063_302-123504-0001,4859.0,M,2989.0,F,302.0,F
909-131044-0019_8580-287364-0025_302-123504-0004,909.0,M,8580.0,M,302.0,F
2159-179157-0030_201-127786-0003_5750-100289-0015,2159.0,M,201.0,M,5750.0,M
7278-104730-0008_8095-274348-0007_4137-11702-0024,7278.0,M,8095.0,M,4137.0,F
125-121124-0000_7278-91083-0023_7447-91187-0057,125.0,F,7278.0,M,7447.0,M
4014-186175-0012_8770-295465-0003_405-130894-0015,4014.0,M,8770.0,M,405.0,M
7148-59157-0016_7226-86964-0055_8051-118101-0037,7148.0,F,7226.0,M,8051.0,F
6437-66172-0015_6000-55211-0022_1898-145702-0011,6437.0,M,6000.0,F,1898.0,F
8063-274116-0011_7517-100442-0012_5703-47212-0017,8063.0,M,7517.0,F,5703.0,M
198-129977-0018_7635-105661-0037_1246-124548-0030,198.0,F,7635.0,F,1246.0,F
2910-131096-0054_7067-76048-0040_8063-274117-0032,2910.0,F,7067.0,M,8063.0,M
5514-19193-0013_8063-274115-0034_5652-39938-0054,5514.0,F,8063.0,M,5652.0,F
7113-86041-0103_7302-86815-0026_8465-246943-0010,7113.0,F,7302.0,F,8465.0,F
6272-70171-0035_7264-92316-0041_32-21634-0014,6272.0,F,7264.0,M,32.0,F
1183-128659-0017_32-4137-0020_150-126112-0008,1183.0,F,32.0,F,150.0,F
6925-80680-0058_3259-158083-0076_839-130898-0018,6925.0,M,3259.0,F,839.0,M
4441-76262-0003_587-41611-0018_7780-274562-0003,4441.0,M,587.0,F,7780.0,F
196-122152-0006_4898-20016-0022_6880-216547-0060,196.0,M,4898.0,M,6880.0,M
7794-295948-0011_2817-142380-0019_4859-29340-0015,7794.0,F,2817.0,F,4859.0,M
2514-149482-0046_458-126305-0010_4788-91208-0015,2514.0,M,458.0,M,4788.0,M
7067-76047-0049_1040-133433-0030_6019-3185-0095,7067.0,M,1040.0,M,6019.0,M
83-3054-0014_6437-66173-0000_1069-133699-0022,83.0,F,6437.0,M,1069.0,F
254-127705-0038_4481-17499-0001_1246-135815-0007,254.0,M,4481.0,F,1246.0,F
19-227-0005_1743-142914-0013_2514-149482-0094,19.0,F,1743.0,M,2514.0,M
7635-105661-0044_1898-145702-0001_1624-142933-0002,7635.0,F,1898.0,F,1624.0,M
3526-175658-0004_8630-305213-0037_3259-158083-0059,3526.0,F,8630.0,M,3259.0,F
2136-5143-0027_1098-133695-0063_7367-86737-0075,2136.0,M,1098.0,F,7367.0,M
4898-28461-0057_1069-133699-0003_7278-91083-0019,4898.0,M,1069.0,F,7278.0,M
1263-138246-0004_696-93314-0048_26-495-0029,1263.0,F,696.0,F,26.0,M
27-123349-0047_2989-138035-0019_8095-274346-0039,27.0,M,2989.0,F,8095.0,M
8238-274553-0053_5561-39621-0026_5393-19219-0005,8238.0,F,5561.0,F,5393.0,F
6531-61334-0040_7447-91186-0000_5192-19396-0019,6531.0,F,7447.0,M,5192.0,M
887-123290-0008_198-129977-0026_1455-138263-0051,887.0,F,198.0,F,1455.0,M
2159-179157-0000_1183-133256-0003_4859-29340-0036,2159.0,M,1183.0,F,4859.0,M
4214-7146-0074_6880-216547-0028_2691-156750-0027,4214.0,F,6880.0,M,2691.0,F
1098-133695-0047_1034-121119-0006_2092-145706-0058,1098.0,F,1034.0,M,2092.0,F
2391-145015-0066_405-130894-0061_5322-7678-0026,2391.0,F,405.0,M,5322.0,M
1447-17506-0009_8123-275216-0012_3440-171009-0059,1447.0,F,8123.0,F,3440.0,F
1723-141149-0008_2007-149877-0012_5049-25947-0045,1723.0,M,2007.0,F,5049.0,M
1088-134315-0031_8465-246942-0007_328-129766-0091,1088.0,F,8465.0,F,328.0,F
6147-34605-0031_1363-139304-0012_4406-16883-0029,6147.0,F,1363.0,F,4406.0,M
2952-408-0010_196-122150-0005_441-130108-0038,2952.0,M,196.0,M,441.0,F
909-131044-0026_2391-145015-0026_3526-176653-0031,909.0,M,2391.0,F,3526.0,F
6848-76049-0005_89-219-0000_6147-34607-0031,6848.0,M,89.0,F,6147.0,F
7780-274562-0053_198-209-0032_1034-121119-0085,7780.0,F,198.0,F,1034.0,M
730-358-0026_5192-19397-0016_4018-107338-0004,730.0,F,5192.0,M,4018.0,M
